label,original_category_id,precision,recall,f1,support,predicted_count
328,6304,0.23076923076923078,0.3,0.2608695652173913,10,13
329,6311,0.26666666666666666,0.4,0.32,10,15
330,6396,0.16666666666666666,0.4,0.23529411764705882,10,24
331,6482,0.25,0.2,0.22222222222222224,10,8
332,6484,0.5,0.2,0.28571428571428575,10,4
333,6528,0.07142857142857142,0.1,0.08333333333333333,10,14
334,6537,0.2857142857142857,0.2,0.23529411764705882,10,7
335,6543,0.07142857142857142,0.1,0.08333333333333333,10,14
336,6548,0.2,0.1,0.13333333333333333,10,5
337,6570,0.09090909090909091,0.1,0.09523809523809525,10,11
338,6572,0.125,0.1,0.11111111111111112,10,8
339,6592,0.2727272727272727,0.3,0.28571428571428564,10,11
340,6596,0.45454545454545453,0.5,0.47619047619047616,10,11
341,6615,0.10526315789473684,0.2,0.13793103448275862,10,19
342,6653,0.6363636363636364,0.7,0.6666666666666666,10,11
343,6658,0.14285714285714285,0.1,0.11764705882352941,10,7
344,6669,0.375,0.3,0.33333333333333326,10,8
345,6691,0.25,0.3,0.2727272727272727,10,12
346,6735,0.1111111111111111,0.1,0.10526315789473685,10,9
347,6745,0.2222222222222222,0.2,0.2105263157894737,10,9
348,6755,0.375,0.6,0.4615384615384615,10,16
349,6790,0.15384615384615385,0.2,0.17391304347826086,10,13
350,6868,0.4666666666666667,0.7,0.56,10,15
351,6873,0.0,0.0,0.0,10,8
352,6888,0.5454545454545454,0.6,0.5714285714285713,10,11
353,6912,0.0,0.0,0.0,10,7
354,6916,0.2,0.3,0.24,10,15
355,6924,0.05,0.1,0.06666666666666667,10,20
356,6930,0.36363636363636365,0.4,0.380952380952381,10,11
357,6932,0.06666666666666667,0.1,0.08,10,15
358,6939,0.21428571428571427,0.3,0.25,10,14
359,7007,0.4166666666666667,0.5,0.45454545454545453,10,12
360,7019,0.1875,0.3,0.23076923076923075,10,16
361,7041,0.2727272727272727,0.3,0.28571428571428564,10,11
362,7043,0.8571428571428571,0.6,0.7058823529411764,10,7
363,7062,0.08333333333333333,0.1,0.0909090909090909,10,12
364,7066,0.75,0.3,0.4285714285714285,10,4
365,7119,0.2857142857142857,0.4,0.3333333333333333,10,14
366,7123,0.0,0.0,0.0,10,10
367,7144,0.1111111111111111,0.1,0.10526315789473685,10,9
368,7149,0.0,0.0,0.0,10,3
369,7177,0.2631578947368421,0.5,0.3448275862068966,10,19
370,7179,0.2857142857142857,0.4,0.3333333333333333,10,14
371,7238,0.36363636363636365,0.4,0.380952380952381,10,11
372,7239,0.6666666666666666,0.4,0.5,10,6
373,7244,0.0,0.0,0.0,10,2
374,7260,0.2857142857142857,0.2,0.23529411764705882,10,7
375,7350,0.3333333333333333,0.4,0.3636363636363636,10,12
376,7359,0.25,0.2,0.22222222222222224,10,8
377,7397,0.2,0.1,0.13333333333333333,10,5
378,7428,0.5,0.4,0.4444444444444445,10,8
379,7433,0.14285714285714285,0.3,0.19354838709677416,10,21
380,7454,0.5,0.2,0.28571428571428575,10,4
381,7461,0.0,0.0,0.0,10,10
382,7491,0.0,0.0,0.0,10,18
383,7508,0.125,0.1,0.11111111111111112,10,8
384,7517,0.2727272727272727,0.6,0.37499999999999994,10,22
385,7527,0.125,0.1,0.11111111111111112,10,8
386,7541,0.2777777777777778,0.5,0.35714285714285715,10,18
387,7573,0.3333333333333333,0.2,0.25,10,6
388,7579,0.0,0.0,0.0,10,7
389,7618,0.0,0.0,0.0,10,7
390,7651,0.0,0.0,0.0,10,6
391,7668,0.16666666666666666,0.1,0.125,10,6
392,7711,0.1,0.1,0.10000000000000002,10,10
393,7744,0.09090909090909091,0.1,0.09523809523809525,10,11
394,7749,0.2,0.1,0.13333333333333333,10,5
395,7752,0.0,0.0,0.0,10,5
396,7784,0.25,0.5,0.3333333333333333,10,20
397,7787,0.8,0.8,0.8000000000000002,10,10
398,7811,0.15384615384615385,0.2,0.17391304347826086,10,13
399,7886,0.0,0.0,0.0,10,5
400,7953,0.5,0.5,0.5,10,10
401,7956,0.25,0.2,0.22222222222222224,10,8
402,7962,0.6,0.9,0.7200000000000001,10,15
403,7973,0.625,0.5,0.5555555555555556,10,8
404,8004,0.3333333333333333,0.2,0.25,10,6
405,8005,0.46153846153846156,0.6,0.5217391304347826,10,13
406,8085,0.42857142857142855,0.3,0.3529411764705882,10,7
407,8179,0.25,0.3,0.2727272727272727,10,12
408,8201,0.1,0.1,0.10000000000000002,10,10
409,8238,0.4375,0.7,0.5384615384615384,10,16
410,8279,0.0,0.0,0.0,10,10
411,8280,0.0,0.0,0.0,10,16
412,8288,0.0,0.0,0.0,10,7
413,8308,0.0,0.0,0.0,10,6
414,8317,0.2727272727272727,0.3,0.28571428571428564,10,11
415,8320,0.0,0.0,0.0,10,10
